id,name,price,rating,review_count,url,transactions,is_closed,address1,address2,address3,city,zip_code,country,state,display_address,category_1_type,category_1_title,category_2_type,category_2_title,category_3_type,category_3_title
vV5UuLneJA4UlfVLmVG9pQ,Cafe March 21,$,4.6,45,https://www.yelp.com/biz/cafe-march-21-windsor-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,480 Pelissier Street,,,Windsor,N9A 4K9,CA,ON,"480 Pelissier Street, Windsor, ON N9A 4K9, Canada",desserts,Desserts,coffee,Coffee & Tea,ramen,Ramen
6Z05wqlXZhzJtoN_WoA41Q,Tamashii Ramen,$$,4.4,1226,https://www.yelp.com/biz/tamashii-ramen-oklahoma-city?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,321 NW 8th St,Ste B,,Oklahoma City,73102,US,OK,"321 NW 8th St, Ste B, Oklahoma City, OK 73102",ramen,Ramen,izakaya,Izakaya,tapas,Tapas Bars
6bKE7lZ3RmGLj1CpWvlREA,Gorō Ramen,$$,4.4,923,https://www.yelp.com/biz/gor%C5%8D-ramen-oklahoma-city-4?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,3000 Paseo,,,Oklahoma City,73103,US,OK,"3000 Paseo, Oklahoma City, OK 73103",ramen,Ramen,izakaya,Izakaya,cocktailbars,Cocktail Bars
jkYE3owsrxxz3L7PhE1zIg,Samurai Sushi,$$,4.3,206,https://www.yelp.com/biz/samurai-sushi-oklahoma-city?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,1630 NW 23rd St,Ste A,,Oklahoma City,73106,US,OK,"1630 NW 23rd St, Ste A, Oklahoma City, OK 73106",japanese,Japanese,sushi,Sushi Bars,soup,Soup
BngbopyoQBa9wgXNanNn6Q,Sushi Neko,$$,4.1,498,https://www.yelp.com/biz/sushi-neko-oklahoma-city?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,4318 N Western Ave,,,Oklahoma City,73118,US,OK,"4318 N Western Ave, Oklahoma City, OK 73118",sushi,Sushi Bars,japanese,Japanese,seafood,Seafood
sjIcNo35e2GlVZjjRiV-8Q,Musashis Japanese Steakhouse,$$$,4.0,220,https://www.yelp.com/biz/musashis-japanese-steakhouse-oklahoma-city-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,4315 N Western Ave,,,Oklahoma City,73118,US,OK,"4315 N Western Ave, Oklahoma City, OK 73118",japanese,Japanese,steak,Steakhouses,sushi,Sushi Bars
wMXN49hHtHWdavkhmG7deA,JINYA Ramen Bar - OKC - Nichols Hills,$$,4.2,153,https://www.yelp.com/biz/jinya-ramen-bar-okc-nichols-hills-oklahoma-city?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,6800 N Western Ave,,,Oklahoma City,73116,US,OK,"6800 N Western Ave, Oklahoma City, OK 73116",ramen,Ramen,tapasmallplates,Tapas/Small Plates,tacos,Tacos
gmJqFQgHxgnCLGSAVYlGig,Saii Bistro & Sushi Bar,$$,3.4,286,https://www.yelp.com/biz/saii-bistro-and-sushi-bar-oklahoma-city?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,6900 N May Ave,Ste 7B,,Oklahoma City,73116,US,OK,"6900 N May Ave, Ste 7B, Oklahoma City, OK 73116",asianfusion,Asian Fusion,sushi,Sushi Bars,japanese,Japanese
JY72TrhFESLIJsXz5Na_iA,Toki Underground,$$,4.5,79,https://www.yelp.com/biz/toki-underground-baltimore?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'restaurant_reservation', 'pickup']",False,2731 Greenmount Ave,,,Baltimore,21218,US,MD,"2731 Greenmount Ave, Baltimore, MD 21218",ramen,Ramen,cocktailbars,Cocktail Bars,,
X19jig0ubkRVdHdOup5onQ,Ramen Utsuke,$$,4.4,462,https://www.yelp.com/biz/ramen-utsuke-baltimore-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,414 Light St,Ste 103,,Baltimore,21202,US,MD,"414 Light St, Ste 103, Baltimore, MD 21202",ramen,Ramen,,,,
Erzc9mS35xdDtoYNv3Gkmw,Azumi,$$$,3.9,651,https://www.yelp.com/biz/azumi-baltimore?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,725 Aliceanna St,,,Baltimore,21202,US,MD,"725 Aliceanna St, Baltimore, MD 21202",sushi,Sushi Bars,teppanyaki,Teppanyaki,,
wwfTFc9B_cKGE0sg-_533A,Kippo Ramen,$$,4.4,679,https://www.yelp.com/biz/kippo-ramen-baltimore?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,606 S Bdwy,,,Baltimore,21231,US,MD,"606 S Bdwy, Baltimore, MD 21231",ramen,Ramen,soup,Soup,,
ynbOCrd_UK6IyDgEamb4gw,Shoyou Sushi,$$,4.4,688,https://www.yelp.com/biz/shoyou-sushi-baltimore?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,1450 Light St,,,Baltimore,21230,US,MD,"1450 Light St, Baltimore, MD 21230",sushi,Sushi Bars,japanese,Japanese,,
sGj6gCAj0McGYhBUyNrlYA,Mi & Yu Noodle Bar,$$,3.7,155,https://www.yelp.com/biz/mi-and-yu-noodle-bar-baltimore-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,711 W 40th St,Ste 154,,Baltimore,21211,US,MD,"711 W 40th St, Ste 154, Baltimore, MD 21211",asianfusion,Asian Fusion,noodles,Noodles,ramen,Ramen
x_LG8IhwHdmHae2jKm3biQ,Matsuri Japanese Restaurant,$$,3.9,240,https://www.yelp.com/biz/matsuri-japanese-restaurant-baltimore-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery', 'restaurant_reservation']",False,1105 S Charles St,,,Baltimore,21230,US,MD,"1105 S Charles St, Baltimore, MD 21230",japanese,Japanese,sushi,Sushi Bars,,
nzQw7cSUCBs3Y486R8wMKA,Nanami Cafe,$$,4.0,305,https://www.yelp.com/biz/nanami-cafe-baltimore-4?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,907 S Ann St,,,Baltimore,21231,US,MD,"907 S Ann St, Baltimore, MD 21231",sushi,Sushi Bars,japanese,Japanese,,
JWq_HpbFkPZsHgIGUpxPPQ,Mizu Sushi,$$,4.2,155,https://www.yelp.com/biz/mizu-sushi-baltimore-4?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,2224 Fleet St,,,Baltimore,21231,US,MD,"2224 Fleet St, Baltimore, MD 21231",japanese,Japanese,sushi,Sushi Bars,,
taPbBYFpVGIkrAQimwjdhQ,Sizka Restaurant,$$,4.6,119,https://www.yelp.com/biz/sizka-restaurant-baltimore?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,1030 S Linwood Ave,,,Baltimore,21224,US,MD,"1030 S Linwood Ave, Baltimore, MD 21224",sushi,Sushi Bars,japanese,Japanese,desserts,Desserts
n3rjhuloJIwqul_g6F09Lg,Slurpin Ramen,$$,4.3,18,https://www.yelp.com/biz/slurpin-ramen-baltimore?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,520 Park Ave,,,Baltimore,21201,US,MD,"520 Park Ave, Baltimore, MD 21201",ramen,Ramen,,,,
32kPGuT26Vzq_i2GWOgbyw,Minato Sushi Bar,$$,3.7,321,https://www.yelp.com/biz/minato-sushi-bar-baltimore?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,1013 N Charles St,,,Baltimore,21201,US,MD,"1013 N Charles St, Baltimore, MD 21201",japanese,Japanese,sushi,Sushi Bars,,
QUJMPZ791jmep_DRvl5I3g,Akira Ramen & Izakaya,$$,4.0,195,https://www.yelp.com/biz/akira-ramen-and-izakaya-baltimore-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,3731 Boston St,,,Baltimore,21224,US,MD,"3731 Boston St, Baltimore, MD 21224",ramen,Ramen,,,,
g6ayxkD3bl8cCZeTqoM22Q,Yama Sushi Bar,$$,4.3,356,https://www.yelp.com/biz/yama-sushi-bar-baltimore-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,1030 W 41st St,Ste F1,,Baltimore,21211,US,MD,"1030 W 41st St, Ste F1, Baltimore, MD 21211",sushi,Sushi Bars,japanese,Japanese,vegetarian,Vegetarian
vOvqK5zBxR1xfXpQUGto3A,Asian Harbor,$,3.6,152,https://www.yelp.com/biz/asian-harbor-baltimore?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,1007 E Lombard St,,,Baltimore,21202,US,MD,"1007 E Lombard St, Baltimore, MD 21202",chinese,Chinese,japanese,Japanese,thai,Thai
HHtpR0RslupSQ99GIIwW5A,Marufuku Ramen,$$,4.5,5057,https://www.yelp.com/biz/marufuku-ramen-san-francisco-5?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1581 Webster St,Ste 235,,San Francisco,94115,US,CA,"1581 Webster St, Ste 235, San Francisco, CA 94115",ramen,Ramen,,,,
ROc853t9IUOUfCld-2Kx8w,Katsuo + Kombu,$$,4.3,148,https://www.yelp.com/biz/katsuo-kombu-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,559 Divisadero St,,,San Francisco,94117,US,CA,"559 Divisadero St, San Francisco, CA 94117",japanese,Japanese,noodles,Noodles,,
ATj-8RmOJln9UnCEuraEzw,Noodle in a Haystack,$$$$,4.8,79,https://www.yelp.com/biz/noodle-in-a-haystack-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,4601 Geary Blvd,,,San Francisco,94118,US,CA,"4601 Geary Blvd, San Francisco, CA 94118",ramen,Ramen,newamerican,New American,,
2E9O-p-lp587aOMnpLepkQ,JIJIME,$$,4.3,608,https://www.yelp.com/biz/jijime-san-francisco-8?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,5524 Geary Blvd,,,San Francisco,94121,US,CA,"5524 Geary Blvd, San Francisco, CA 94121",korean,Korean,asianfusion,Asian Fusion,ramen,Ramen
SO7w-fN6uIBUEzkakrcxoQ,Ushi Taro Ramen,$$,4.3,576,https://www.yelp.com/biz/ushi-taro-ramen-san-francisco-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1382 9th Ave,,,San Francisco,94122,US,CA,"1382 9th Ave, San Francisco, CA 94122",ramen,Ramen,,,,
vth2jtXfVUCRJeIP680CyA,Udon Mugizo,$$,4.1,1734,https://www.yelp.com/biz/udon-mugizo-san-francisco-11?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1581 Webster St,Ste 217,,San Francisco,94115,US,CA,"1581 Webster St, Ste 217, San Francisco, CA 94115",japanese,Japanese,noodles,Noodles,,
ya-X-WMp0AJg_o0DccJ1VQ,Moku Yakitori-Ya,$$,4.4,118,https://www.yelp.com/biz/moku-yakitori-ya-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,312 8th Ave,,,San Francisco,94118,US,CA,"312 8th Ave, San Francisco, CA 94118",izakaya,Izakaya,tapasmallplates,Tapas/Small Plates,,
9w8ghr8PrAyMj75fEOsElA,Yakitori Edomasa,$$$,4.0,106,https://www.yelp.com/biz/yakitori-edomasa-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['restaurant_reservation'],False,1581 Webster St,Ste 270,,San Francisco,94115,US,CA,"1581 Webster St, Ste 270, San Francisco, CA 94115",japanese,Japanese,,,,
ROuXk09CUqbuby0BYELaRQ,Taniku Izakaya,$$,4.9,122,https://www.yelp.com/biz/taniku-izakaya-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1035 Geary St,,,San Francisco,94109,US,CA,"1035 Geary St, San Francisco, CA 94109",izakaya,Izakaya,ramen,Ramen,noodles,Noodles
pjVvnY9pt5SFLA9OyBSRzA,Curry Hyuga,$$,4.7,71,https://www.yelp.com/biz/curry-hyuga-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1819 Market St,,,San Francisco,94103,US,CA,"1819 Market St, San Francisco, CA 94103",japacurry,Japanese Curry,comfortfood,Comfort Food,,
Fe-YjAdSRLqDC2H_pqPcSw,Hinodeya Japantown,$$,4.2,2019,https://www.yelp.com/biz/hinodeya-japantown-san-francisco-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1737 Buchanan St,,,San Francisco,94115,US,CA,"1737 Buchanan St, San Francisco, CA 94115",ramen,Ramen,,,,
bm7sU0_SNY0k2ZX65YqTsA,Wasabi Bistro,$$,3.8,655,https://www.yelp.com/biz/wasabi-bistro-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['restaurant_reservation', 'pickup', 'delivery']",False,524 Castro St,,,San Francisco,94114,US,CA,"524 Castro St, San Francisco, CA 94114",sushi,Sushi Bars,japanese,Japanese,,
NwbRaJVrghj_TzFg1kQjqw,Bento Peak,$$,4.5,80,https://www.yelp.com/biz/bento-peak-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,4724 Geary Blvd,,,San Francisco,94118,US,CA,"4724 Geary Blvd, San Francisco, CA 94118",japanese,Japanese,,,,
3tn9eZJhlhdSBwux440nSA,Chome,$$,4.6,352,https://www.yelp.com/biz/chome-san-francisco-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,3601 26th St,,,San Francisco,94110,US,CA,"3601 26th St, San Francisco, CA 94110",izakaya,Izakaya,gastropubs,Gastropubs,ramen,Ramen
ltjuu-CHvGHUEyj-KtjPhA,Taishoken San Francisco,$$,4.5,345,https://www.yelp.com/biz/taishoken-san-francisco-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['restaurant_reservation', 'pickup', 'delivery']",False,665 Valencia St,,,San Francisco,94110,US,CA,"665 Valencia St, San Francisco, CA 94110",ramen,Ramen,noodles,Noodles,soup,Soup
A0AG2SpXxkIyq6x8HyTuSA,Kaiju Eats Ramen and Izakaya,$$,4.0,944,https://www.yelp.com/biz/kaiju-eats-ramen-and-izakaya-san-francisco-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,3409 Geary Blvd,,,San Francisco,94118,US,CA,"3409 Geary Blvd, San Francisco, CA 94118",ramen,Ramen,izakaya,Izakaya,desserts,Desserts
-BKIqDQ3CawzwyN9kW1-FQ,Mangrove Kitchen,$$,4.0,404,https://www.yelp.com/biz/mangrove-kitchen-san-francisco?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,312 Divisadero St,,,San Francisco,94117,US,CA,"312 Divisadero St, San Francisco, CA 94117",thai,Thai,ramen,Ramen,,
3StNEgKAwpCFR1q0urmJrw,Raijin Ramen,$$,4.3,735,https://www.yelp.com/biz/raijin-ramen-tucson?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,2995 E Speedway,,,Tucson,85716,US,AZ,"2995 E Speedway, Tucson, AZ 85716",ramen,Ramen,,,,
K6ORcbEU1vpC0E7F3qes3Q,Kukai,$$,4.4,207,https://www.yelp.com/biz/kukai-tucson-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,267 S Avenida Del Convento,Ste 11,,Tucson,85745,US,AZ,"267 S Avenida Del Convento, Ste 11, Tucson, AZ 85745",japanese,Japanese,,,,
8Vk_2t7hQI02IhpcRnfAIw,OBON Sushi Bar Ramen,$$,3.9,884,https://www.yelp.com/biz/obon-sushi-bar-ramen-tucson-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,350 E Congress St,,,Tucson,85701,US,AZ,"350 E Congress St, Tucson, AZ 85701",sushi,Sushi Bars,ramen,Ramen,cocktailbars,Cocktail Bars
TLGDPigfdHy_MXpgSCCPjg,Mian Sichuan,$$,4.2,165,https://www.yelp.com/biz/mian-sichuan-tucson-5?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,4695 N Oracle Rd,Ste 105,,Tucson,85705,US,AZ,"4695 N Oracle Rd, Ste 105, Tucson, AZ 85705",noodles,Noodles,chinese,Chinese,ramen,Ramen
t-abv5g6bjbYwLerN_4VKw,Samurai,$$,4.2,219,https://www.yelp.com/biz/samurai-tucson?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,3912 N Oracle Rd,Ste 100,,Tucson,85705,US,AZ,"3912 N Oracle Rd, Ste 100, Tucson, AZ 85705",japanese,Japanese,sushi,Sushi Bars,,
PvClAHXbI_DzGA5mmmUqAg,Toss-Fried Chicken and Ramen,$$,4.4,150,https://www.yelp.com/biz/toss-fried-chicken-and-ramen-tucson?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,[],False,1655 S Alvernon Way,,,Tucson,85711,US,AZ,"1655 S Alvernon Way, Tucson, AZ 85711",ramen,Ramen,chickenshop,Chicken Shop,,
8Mzu_wczdzv9dU_Gr6OR8A,Kazoku,$$,4.2,490,https://www.yelp.com/biz/kazoku-tucson?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,4210 E Speedway Blvd,,,Tucson,85712,US,AZ,"4210 E Speedway Blvd, Tucson, AZ 85712",sushi,Sushi Bars,japanese,Japanese,,
9Wq455RePLf5wbp4C4noQA,JA Ramen Curry,$$,3.9,254,https://www.yelp.com/biz/ja-ramen-curry-tucson-3?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,2643 N Campbell Ave,,,Tucson,85719,US,AZ,"2643 N Campbell Ave, Tucson, AZ 85719",ramen,Ramen,,,,
EwWcloIMj8zflH5Dc16-nw,Yamato,$$,4.0,223,https://www.yelp.com/biz/yamato-tucson?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,857 E Grant Rd,,,Tucson,85719,US,AZ,"857 E Grant Rd, Tucson, AZ 85719",japanese,Japanese,sushi,Sushi Bars,,
EoCprmFC0Gxss0T0_KeWTw,Fatboy Sandos,$$,4.2,39,https://www.yelp.com/biz/fatboy-sandos-tucson?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1439 S 4th Ave,,,Tucson,85713,US,AZ,"1439 S 4th Ave, Tucson, AZ 85713",foodtrucks,Food Trucks,japanese,Japanese,sandwiches,Sandwiches
tlmxMUrk9xRvYzH0xo1Olg,Kiwami Ramen,$$,4.1,263,https://www.yelp.com/biz/kiwami-ramen-tucson?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,4610 E Speedway Blvd,,,Tucson,85712,US,AZ,"4610 E Speedway Blvd, Tucson, AZ 85712",ramen,Ramen,,,,
p7tSGmWpFV246aYhwODgBg,O Sushi Restaurant,$$,4.5,256,https://www.yelp.com/biz/o-sushi-restaurant-tucson?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,['delivery'],False,4689 E Speedway Blvd,,,Tucson,85712,US,AZ,"4689 E Speedway Blvd, Tucson, AZ 85712",sushi,Sushi Bars,japanese,Japanese,,
PeLF6SmS6LrIztSnjiZdwg,Sushi-Cho,$$,3.9,170,https://www.yelp.com/biz/sushi-cho-tucson-2?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,1830 E Broadway Blvd,Ste 148,,Tucson,85719,US,AZ,"1830 E Broadway Blvd, Ste 148, Tucson, AZ 85719",japanese,Japanese,sushi,Sushi Bars,soup,Soup
dEMsUFNB4ckBFdB90jKLEA,Fuku Sushi,$$,2.3,369,https://www.yelp.com/biz/fuku-sushi-tucson?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['pickup', 'delivery']",False,940 E University Blvd,,,Tucson,85719,US,AZ,"940 E University Blvd, Tucson, AZ 85719",sushi,Sushi Bars,japanese,Japanese,,
NU4tgKSpFLwztlOsGPGbpQ,Mama Ramen,$$,3.8,128,https://www.yelp.com/biz/mama-ramen-kansas-city?adjust_creative=yY1XG8UUKhTzj-Zcvw2B5A&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=yY1XG8UUKhTzj-Zcvw2B5A,"['delivery', 'pickup']",False,1513 Grand Blvd,Ste A,,Kansas City,64108,US,MO,"1513 Grand Blvd, Ste A, Kansas City, MO 64108",ramen,Ramen,,,,
